Entity,Code,Day,p_avg_all_ages,143222-annotations
Netherlands,NLD,2021-03-14,-2.8,
Netherlands,NLD,2021-03-21,-4.69,
Netherlands,NLD,2021-03-28,-0.78,
Netherlands,NLD,2021-04-04,4.44,
Netherlands,NLD,2021-04-11,8.55,
Netherlands,NLD,2021-04-18,10.17,
Netherlands,NLD,2021-04-25,10.99,
Netherlands,NLD,2021-05-02,11.62,
Netherlands,NLD,2021-05-09,9.77,
Netherlands,NLD,2021-05-16,8.28,
Netherlands,NLD,2021-05-23,9.59,
Netherlands,NLD,2021-05-30,3.1,
Netherlands,NLD,2021-06-06,10.96,
Netherlands,NLD,2021-06-13,8.91,
Netherlands,NLD,2021-06-20,8.94,
Netherlands,NLD,2021-06-27,1.93,
Netherlands,NLD,2021-07-04,4.75,
Netherlands,NLD,2021-07-11,3.45,
Netherlands,NLD,2021-07-18,8.73,
Netherlands,NLD,2021-07-25,4.18,
Netherlands,NLD,2021-08-01,7.78,
Netherlands,NLD,2021-08-08,13.22,
Netherlands,NLD,2021-08-15,6.82,
Netherlands,NLD,2021-08-22,11.16,
Netherlands,NLD,2021-08-29,10.79,
Netherlands,NLD,2021-09-05,7.61,
Netherlands,NLD,2021-09-12,19.47,
Netherlands,NLD,2021-09-19,9.27,
Netherlands,NLD,2021-09-26,8.67,
Netherlands,NLD,2021-10-03,12.53,
Netherlands,NLD,2021-10-10,13.81,
New Zealand,NZL,2020-01-05,3.79,
New Zealand,NZL,2020-01-12,-1.19,
New Zealand,NZL,2020-01-19,11.59,
New Zealand,NZL,2020-01-26,4.21,
New Zealand,NZL,2020-02-02,7.33,
New Zealand,NZL,2020-02-09,3.7,
New Zealand,NZL,2020-02-16,11.75,
New Zealand,NZL,2020-02-23,9.35,
New Zealand,NZL,2020-03-01,3.23,
New Zealand,NZL,2020-03-08,5.78,
New Zealand,NZL,2020-03-15,2.21,
New Zealand,NZL,2020-03-22,6.28,
New Zealand,NZL,2020-03-29,3.23,
New Zealand,NZL,2020-04-05,6.22,
New Zealand,NZL,2020-04-12,11.28,
New Zealand,NZL,2020-04-19,7.79,
New Zealand,NZL,2020-04-26,4.19,
New Zealand,NZL,2020-05-03,-8.18,
New Zealand,NZL,2020-05-10,-0.41,
New Zealand,NZL,2020-05-17,0.75,
New Zealand,NZL,2020-05-24,-4.46,
New Zealand,NZL,2020-05-31,-8.82,
New Zealand,NZL,2020-06-07,-6.96,
New Zealand,NZL,2020-06-14,-3.54,
New Zealand,NZL,2020-06-21,-5.7,
New Zealand,NZL,2020-06-28,-8.28,
New Zealand,NZL,2020-07-05,-9.38,
New Zealand,NZL,2020-07-12,-12.48,
New Zealand,NZL,2020-07-19,-3.75,
New Zealand,NZL,2020-07-26,-6.36,
New Zealand,NZL,2020-08-02,-7.71,
New Zealand,NZL,2020-08-09,-12.64,
New Zealand,NZL,2020-08-16,-11.55,
New Zealand,NZL,2020-08-23,-4.57,
New Zealand,NZL,2020-08-30,-12.59,
New Zealand,NZL,2020-09-06,-5.01,
New Zealand,NZL,2020-09-13,-8.67,
New Zealand,NZL,2020-09-20,-10.05,
New Zealand,NZL,2020-09-27,-5.56,
New Zealand,NZL,2020-10-04,1.24,
New Zealand,NZL,2020-10-11,-7.25,
New Zealand,NZL,2020-10-18,0.16,
New Zealand,NZL,2020-10-25,12.3,
New Zealand,NZL,2020-11-01,-5.65,
New Zealand,NZL,2020-11-08,3.24,
New Zealand,NZL,2020-11-15,-0.31,
New Zealand,NZL,2020-11-22,0.1,
New Zealand,NZL,2020-11-29,10.13,
New Zealand,NZL,2020-12-06,11.63,
New Zealand,NZL,2020-12-13,6.39,
New Zealand,NZL,2020-12-20,15.04,
New Zealand,NZL,2020-12-27,6.73,
New Zealand,NZL,2021-01-03,15.1,
New Zealand,NZL,2021-01-10,17.32,
New Zealand,NZL,2021-01-17,7.31,
New Zealand,NZL,2021-01-24,14.55,
New Zealand,NZL,2021-01-31,3.18,
New Zealand,NZL,2021-02-07,11.87,
New Zealand,NZL,2021-02-14,14.29,
New Zealand,NZL,2021-02-21,6.69,
New Zealand,NZL,2021-02-28,6.01,
New Zealand,NZL,2021-03-07,11.03,
New Zealand,NZL,2021-03-14,6.99,
New Zealand,NZL,2021-03-21,6.97,
New Zealand,NZL,2021-03-28,9.38,
New Zealand,NZL,2021-04-04,14.69,
New Zealand,NZL,2021-04-11,6.73,
New Zealand,NZL,2021-04-18,7.52,
New Zealand,NZL,2021-04-25,3.57,
New Zealand,NZL,2021-05-02,13.44,
New Zealand,NZL,2021-05-09,7.36,
New Zealand,NZL,2021-05-16,1.01,
New Zealand,NZL,2021-05-23,11.04,
New Zealand,NZL,2021-05-30,3.24,
New Zealand,NZL,2021-06-06,3.3,
New Zealand,NZL,2021-06-13,2.15,
New Zealand,NZL,2021-06-20,10.71,
New Zealand,NZL,2021-06-27,-2.61,
New Zealand,NZL,2021-07-04,-2.51,
New Zealand,NZL,2021-07-11,9.09,
New Zealand,NZL,2021-07-18,8.13,
New Zealand,NZL,2021-07-25,4.44,
New Zealand,NZL,2021-08-01,3.51,
New Zealand,NZL,2021-08-08,6.23,
New Zealand,NZL,2021-08-15,5.16,
New Zealand,NZL,2021-08-22,3.79,
New Zealand,NZL,2021-08-29,0.67,
New Zealand,NZL,2021-09-05,3.98,
New Zealand,NZL,2021-09-12,4.04,
New Zealand,NZL,2021-09-19,-9.69,
New Zealand,NZL,2021-09-26,-9.16,
Nicaragua,NIC,2020-01-31,1.24,
Nicaragua,NIC,2020-02-29,2.71,
Nicaragua,NIC,2020-03-31,40.71,
Nicaragua,NIC,2020-04-30,65.09,
Nicaragua,NIC,2020-05-31,69.36,
Nicaragua,NIC,2020-06-30,62.47,
Nicaragua,NIC,2020-07-31,68.17,
Nicaragua,NIC,2020-08-31,69.04,
North Macedonia,MKD,2020-01-31,-14,
North Macedonia,MKD,2020-02-29,-6.58,
North Macedonia,MKD,2020-03-31,-7.15,
North Macedonia,MKD,2020-04-30,8.4,
North Macedonia,MKD,2020-05-31,1.23,
North Macedonia,MKD,2020-06-30,27.82,
North Macedonia,MKD,2020-07-31,19.01,
North Macedonia,MKD,2020-08-31,17.99,
North Macedonia,MKD,2020-09-30,18.73,
North Macedonia,MKD,2020-10-31,34.28,
North Macedonia,MKD,2020-11-30,133.49,
North Macedonia,MKD,2020-12-31,78.29,
North Macedonia,MKD,2021-01-31,4.18,
North Macedonia,MKD,2021-02-28,20.55,
North Macedonia,MKD,2021-03-31,46.59,
North Macedonia,MKD,2021-04-30,94.97,
North Macedonia,MKD,2021-05-31,49.87,
North Macedonia,MKD,2021-06-30,24.72,
North Macedonia,MKD,2021-07-31,17.95,
Northern Ireland,,2020-01-05,-14.11,
Northern Ireland,,2020-01-12,-1.45,
Northern Ireland,,2020-01-19,5.76,
Northern Ireland,,2020-01-26,-8.44,
Northern Ireland,,2020-02-02,-8.96,
Northern Ireland,,2020-02-09,0.42,
Northern Ireland,,2020-02-16,-3.35,
Northern Ireland,,2020-02-23,-16.95,
Northern Ireland,,2020-03-01,4.08,
Northern Ireland,,2020-03-08,-9.88,
Northern Ireland,,2020-03-15,3.71,
Northern Ireland,,2020-03-22,-14.4,
Northern Ireland,,2020-03-29,-6.76,
Northern Ireland,,2020-04-05,56.68,
Northern Ireland,,2020-04-12,45.19,
Northern Ireland,,2020-04-19,45.7,
Northern Ireland,,2020-04-26,56.98,
Northern Ireland,,2020-05-03,43.38,
Northern Ireland,,2020-05-10,20.95,
Northern Ireland,,2020-05-17,34.88,
Northern Ireland,,2020-05-24,10.85,
Northern Ireland,,2020-05-31,23.05,
Northern Ireland,,2020-06-07,4.25,
Northern Ireland,,2020-06-14,2.89,
Northern Ireland,,2020-06-21,5.53,
Northern Ireland,,2020-06-28,4.31,
Northern Ireland,,2020-07-05,3.66,
Northern Ireland,,2020-07-12,17.82,
Northern Ireland,,2020-07-19,-10.58,
Northern Ireland,,2020-07-26,9.41,
Northern Ireland,,2020-08-02,-1.87,
Northern Ireland,,2020-08-09,8.86,
Northern Ireland,,2020-08-16,5.22,
Northern Ireland,,2020-08-23,14.48,
Northern Ireland,,2020-08-30,22.57,
Northern Ireland,,2020-09-06,-9.65,
Northern Ireland,,2020-09-13,0.82,
Northern Ireland,,2020-09-20,17.43,
Northern Ireland,,2020-09-27,13.33,
Northern Ireland,,2020-10-04,11.19,
Northern Ireland,,2020-10-11,17.97,
Northern Ireland,,2020-10-18,-5.63,
Northern Ireland,,2020-10-25,39.44,
Northern Ireland,,2020-11-01,28.22,
Northern Ireland,,2020-11-08,32.28,
Northern Ireland,,2020-11-15,29.63,
Northern Ireland,,2020-11-22,27.58,
Northern Ireland,,2020-11-29,11.9,
Northern Ireland,,2020-12-06,20.34,
Northern Ireland,,2020-12-13,7.65,
Northern Ireland,,2020-12-20,3.67,
Northern Ireland,,2020-12-27,45.13,
Northern Ireland,,2021-01-03,55.9,
Northern Ireland,,2021-01-10,38.2,
Northern Ireland,,2021-01-17,10.81,
Northern Ireland,,2021-01-24,21.98,
Northern Ireland,,2021-01-31,15.3,
Northern Ireland,,2021-02-07,30.21,
Northern Ireland,,2021-02-14,15.55,
Northern Ireland,,2021-02-21,11.18,
Northern Ireland,,2021-02-28,-1.85,
Northern Ireland,,2021-03-07,-4.32,
Northern Ireland,,2021-03-14,-2.08,
Northern Ireland,,2021-03-21,-19.01,
Northern Ireland,,2021-03-28,-3.03,
Northern Ireland,,2021-04-04,-6.43,
Northern Ireland,,2021-04-11,-11.55,
Northern Ireland,,2021-04-18,-18.22,
Northern Ireland,,2021-04-25,4.81,
Northern Ireland,,2021-05-02,-2.81,
Northern Ireland,,2021-05-09,-9.34,
Northern Ireland,,2021-05-16,17.35,
Northern Ireland,,2021-05-23,8.65,
Northern Ireland,,2021-05-30,-9.62,
Northern Ireland,,2021-06-06,9.81,
Northern Ireland,,2021-06-13,-9.12,
Northern Ireland,,2021-06-20,10.29,
Northern Ireland,,2021-06-27,16.08,
Northern Ireland,,2021-07-04,-3.82,
Northern Ireland,,2021-07-11,6.89,
Northern Ireland,,2021-07-18,-1.03,
Northern Ireland,,2021-07-25,14.01,
Northern Ireland,,2021-08-01,4.42,
Northern Ireland,,2021-08-08,22.93,
Northern Ireland,,2021-08-15,28.69,
Northern Ireland,,2021-08-22,29.83,
Northern Ireland,,2021-08-29,9.36,
Northern Ireland,,2021-09-05,37.54,
Northern Ireland,,2021-09-12,45.56,
Northern Ireland,,2021-09-19,27.38,
Northern Ireland,,2021-09-26,28.01,
Northern Ireland,,2021-10-03,33.33,
Northern Ireland,,2021-10-10,11.86,
Norway,NOR,2020-01-05,-6.75,
Norway,NOR,2020-01-12,3.64,
Norway,NOR,2020-01-19,-7.74,
Norway,NOR,2020-01-26,-2.58,
Norway,NOR,2020-02-02,-8.96,
Norway,NOR,2020-02-09,-7.87,
Norway,NOR,2020-02-16,-2.35,
Norway,NOR,2020-02-23,-6.29,
Norway,NOR,2020-03-01,-4.72,
Norway,NOR,2020-03-08,-7.99,
Norway,NOR,2020-03-15,-0.27,
Norway,NOR,2020-03-22,-0.98,
Norway,NOR,2020-03-29,9.32,
Norway,NOR,2020-04-05,3.95,
Norway,NOR,2020-04-12,6.92,
Norway,NOR,2020-04-19,6.42,
Norway,NOR,2020-04-26,-0.51,
Norway,NOR,2020-05-03,1,
Norway,NOR,2020-05-10,0.62,
Norway,NOR,2020-05-17,-5.47,
Norway,NOR,2020-05-24,1.07,
Norway,NOR,2020-05-31,-7.23,
Norway,NOR,2020-06-07,-5.21,
Norway,NOR,2020-06-14,1.02,
Norway,NOR,2020-06-21,2.07,
Norway,NOR,2020-06-28,-6.84,
Norway,NOR,2020-07-05,-6.89,
Norway,NOR,2020-07-12,-7.1,
Norway,NOR,2020-07-19,4.26,
Norway,NOR,2020-07-26,0.91,
Norway,NOR,2020-08-02,7.59,
Norway,NOR,2020-08-09,2.76,
Norway,NOR,2020-08-16,3.36,
Norway,NOR,2020-08-23,3.88,
Norway,NOR,2020-08-30,-4.69,
Norway,NOR,2020-09-06,-1.91,
Norway,NOR,2020-09-13,10.81,
Norway,NOR,2020-09-20,7.27,
Norway,NOR,2020-09-27,0.49,
Norway,NOR,2020-10-04,7.23,
Norway,NOR,2020-10-11,-0.85,
Norway,NOR,2020-10-18,-4.83,
Norway,NOR,2020-10-25,4.6,
Norway,NOR,2020-11-01,4.86,
Norway,NOR,2020-11-08,1.33,
Norway,NOR,2020-11-15,-0.43,
Norway,NOR,2020-11-22,2.57,
Norway,NOR,2020-11-29,-2.47,
Norway,NOR,2020-12-06,-4.51,
Norway,NOR,2020-12-13,2.02,
Norway,NOR,2020-12-20,-1.53,
Norway,NOR,2020-12-27,-5.39,
Norway,NOR,2021-01-03,-4.36,
Norway,NOR,2021-01-10,-10.32,
Norway,NOR,2021-01-17,-5.41,
Norway,NOR,2021-01-24,-5.2,
Norway,NOR,2021-01-31,-3.71,
Norway,NOR,2021-02-07,-11.64,
Norway,NOR,2021-02-14,-5.32,
Norway,NOR,2021-02-21,-12.4,
Norway,NOR,2021-02-28,-12.86,
Norway,NOR,2021-03-07,-19.76,
Norway,NOR,2021-03-14,-8.8,
Norway,NOR,2021-03-21,-4.73,
Norway,NOR,2021-03-28,-5.63,
Norway,NOR,2021-04-04,-8.47,
Norway,NOR,2021-04-11,-2.8,
Norway,NOR,2021-04-18,-4.66,
Norway,NOR,2021-04-25,-2.06,
Norway,NOR,2021-05-02,-0.38,
Norway,NOR,2021-05-09,-6.55,
Norway,NOR,2021-05-16,-4.4,
Norway,NOR,2021-05-23,1.99,
Norway,NOR,2021-05-30,-0.3,
Norway,NOR,2021-06-06,1.46,
Norway,NOR,2021-06-13,1.93,
Norway,NOR,2021-06-20,-4.93,
Norway,NOR,2021-06-27,-3.87,
Norway,NOR,2021-07-04,-2.07,
Norway,NOR,2021-07-11,3.13,
Norway,NOR,2021-07-18,-0.7,
Norway,NOR,2021-07-25,4.54,
Norway,NOR,2021-08-01,2.3,
Norway,NOR,2021-08-08,9.89,
Norway,NOR,2021-08-15,7.21,
Norway,NOR,2021-08-22,9.7,
Norway,NOR,2021-08-29,8.34,
Norway,NOR,2021-09-05,6.49,
Norway,NOR,2021-09-12,5.69,
Norway,NOR,2021-09-19,13.92,
Norway,NOR,2021-09-26,6.72,
Norway,NOR,2021-10-03,-2.22,
Oman,OMN,2020-01-31,2.3,
Oman,OMN,2020-02-29,2.23,
Oman,OMN,2020-03-31,8.04,
Oman,OMN,2020-04-30,2,
Oman,OMN,2020-05-31,10.69,
Oman,OMN,2020-06-30,29.01,
Oman,OMN,2020-07-31,43.47,
Oman,OMN,2020-08-31,43.08,
Oman,OMN,2020-09-30,58.26,
Oman,OMN,2020-10-31,53.47,
Oman,OMN,2020-11-30,29.57,
Oman,OMN,2020-12-31,13.61,
Oman,OMN,2021-01-31,4.93,
Oman,OMN,2021-02-28,8.84,
Oman,OMN,2021-03-31,16.24,
Oman,OMN,2021-04-30,62.4,
Oman,OMN,2021-05-31,79.03,
Oman,OMN,2021-06-30,158.77,
Oman,OMN,2021-07-31,154.46,
Oman,OMN,2021-08-31,44.93,
Panama,PAN,2020-01-31,22.06,
Panama,PAN,2020-02-29,5.59,
Panama,PAN,2020-03-31,-18.48,
Panama,PAN,2020-04-30,-95.59,
Panama,PAN,2020-05-31,59.45,
Panama,PAN,2020-06-30,42.36,
Panama,PAN,2020-07-31,62.69,
Panama,PAN,2020-08-31,62.74,
Panama,PAN,2020-09-30,45.98,
Panama,PAN,2020-10-31,27.44,
Panama,PAN,2020-11-30,31.67,
Panama,PAN,2020-12-31,29.04,
Panama,PAN,2021-01-31,89.03,
Panama,PAN,2021-02-28,108.83,
Panama,PAN,2021-03-31,54.36,
Panama,PAN,2021-04-30,19.75,
Paraguay,PRY,2020-01-31,10.06,
Paraguay,PRY,2020-02-29,23.92,
Paraguay,PRY,2020-03-31,19.42,
Paraguay,PRY,2020-04-30,4.19,
Paraguay,PRY,2020-05-31,-3.01,
Paraguay,PRY,2020-06-30,-6.93,
Paraguay,PRY,2020-07-31,-2.65,
Paraguay,PRY,2020-08-31,20.11,
Paraguay,PRY,2020-09-30,30.27,
Paraguay,PRY,2020-10-31,34.28,
Paraguay,PRY,2020-11-30,30.83,
Paraguay,PRY,2020-12-31,36.01,
Paraguay,PRY,2021-01-31,17.48,
Paraguay,PRY,2021-02-28,33.71,
Paraguay,PRY,2021-03-31,75.63,
Paraguay,PRY,2021-04-30,143.4,
Paraguay,PRY,2021-05-31,158.32,
Paraguay,PRY,2021-06-30,122.51,
Paraguay,PRY,2021-07-31,51.51,
Paraguay,PRY,2021-08-31,2.81,
Peru,PER,2020-01-05,24.26,
Peru,PER,2020-01-12,26.06,
Peru,PER,2020-01-19,20.59,
Peru,PER,2020-01-26,21.15,
Peru,PER,2020-02-02,10.65,
Peru,PER,2020-02-09,18.41,
Peru,PER,2020-02-16,17.9,
Peru,PER,2020-02-23,13.55,
Peru,PER,2020-03-01,13.81,
Peru,PER,2020-03-08,19.95,
Peru,PER,2020-03-15,20.34,
Peru,PER,2020-03-22,9.47,
Peru,PER,2020-03-29,9.69,
Peru,PER,2020-04-05,21.44,
Peru,PER,2020-04-12,32.57,
Peru,PER,2020-04-19,56.68,
Peru,PER,2020-04-26,104.3,
Peru,PER,2020-05-03,139.56,
Peru,PER,2020-05-10,185.24,
Peru,PER,2020-05-17,200.76,
Peru,PER,2020-05-24,212.05,
Peru,PER,2020-05-31,219.71,
Peru,PER,2020-06-07,211.33,
Peru,PER,2020-06-14,212.79,
Peru,PER,2020-06-21,196.54,
Peru,PER,2020-06-28,179.91,
Peru,PER,2020-07-05,178.44,
Peru,PER,2020-07-12,203.18,
Peru,PER,2020-07-19,207.46,
Peru,PER,2020-07-26,205.96,
Peru,PER,2020-08-02,216.95,
Peru,PER,2020-08-09,219.23,
Peru,PER,2020-08-16,214.61,
Peru,PER,2020-08-23,188.65,
Peru,PER,2020-08-30,154.32,
Peru,PER,2020-09-06,118.17,
Peru,PER,2020-09-13,96.55,
Peru,PER,2020-09-20,75.53,
Peru,PER,2020-09-27,57.08,
Peru,PER,2020-10-04,50.35,
Peru,PER,2020-10-11,43.59,
Peru,PER,2020-10-18,34.39,
Peru,PER,2020-10-25,35.47,
Peru,PER,2020-11-01,26.71,
Peru,PER,2020-11-08,31.96,
Peru,PER,2020-11-15,38.51,
Peru,PER,2020-11-22,32.28,
Peru,PER,2020-11-29,27.97,
Peru,PER,2020-12-06,34.06,
Peru,PER,2020-12-13,40.16,
Peru,PER,2020-12-20,50,
Peru,PER,2020-12-27,50.67,
Peru,PER,2021-01-03,62.2,
Peru,PER,2021-01-10,105.68,
Peru,PER,2021-01-17,140.76,
Peru,PER,2021-01-24,195.34,
Peru,PER,2021-01-31,244.65,
Peru,PER,2021-02-07,244.46,
Peru,PER,2021-02-14,290.72,
Peru,PER,2021-02-21,286.49,
Peru,PER,2021-02-28,257.74,
Peru,PER,2021-03-07,253.12,
Peru,PER,2021-03-14,267.62,
Peru,PER,2021-03-21,262,
Peru,PER,2021-03-28,279.06,
Peru,PER,2021-04-04,302.81,
Peru,PER,2021-04-11,330.39,
Peru,PER,2021-04-18,344.17,
Peru,PER,2021-04-25,317.41,
Peru,PER,2021-05-02,305.12,
Peru,PER,2021-05-09,261.4,
Peru,PER,2021-05-16,241.81,
Peru,PER,2021-05-23,205.04,
Peru,PER,2021-05-30,176.75,
Peru,PER,2021-06-06,158,
Peru,PER,2021-06-13,121.36,
Peru,PER,2021-06-20,101.53,
Peru,PER,2021-06-27,80.94,
Peru,PER,2021-07-04,73.47,
Peru,PER,2021-07-11,60.76,
Peru,PER,2021-07-18,55.67,
Peru,PER,2021-07-25,47.89,
Peru,PER,2021-08-01,42.73,
Peru,PER,2021-08-08,39.87,
Peru,PER,2021-08-15,39.17,
Peru,PER,2021-08-22,37,
Peru,PER,2021-08-29,45.69,
Peru,PER,2021-09-05,35.46,
Peru,PER,2021-09-12,32.15,
Peru,PER,2021-09-19,31.17,
Peru,PER,2021-09-26,31.75,
Peru,PER,2021-10-03,27.22,
Peru,PER,2021-10-10,32.78,
Philippines,PHL,2020-01-31,2.91,
Philippines,PHL,2020-02-29,1.78,
Philippines,PHL,2020-03-31,-3.98,
Philippines,PHL,2020-04-30,-5.25,
Philippines,PHL,2020-05-31,2.35,
Philippines,PHL,2020-06-30,5.18,
Philippines,PHL,2020-07-31,11.4,
Philippines,PHL,2020-08-31,12.42,
Philippines,PHL,2020-09-30,9.31,
Philippines,PHL,2020-10-31,5.64,
Philippines,PHL,2020-11-30,5.97,
Philippines,PHL,2020-12-31,7.5,
Philippines,PHL,2021-01-31,10.14,
Philippines,PHL,2021-02-28,16.14,
Philippines,PHL,2021-03-31,27.47,
Philippines,PHL,2021-04-30,41.6,
Philippines,PHL,2021-05-31,40.89,
Poland,POL,2020-01-05,-0.48,
Poland,POL,2020-01-12,-3.18,
Poland,POL,2020-01-19,-5.63,
Poland,POL,2020-01-26,-6.96,
Poland,POL,2020-02-02,-3.51,
Poland,POL,2020-02-09,-5.41,
Poland,POL,2020-02-16,-2.86,
Poland,POL,2020-02-23,-3.59,
Poland,POL,2020-03-01,-3.61,
Poland,POL,2020-03-08,-3.08,
Poland,POL,2020-03-15,0.03,
Poland,POL,2020-03-22,0.56,
Poland,POL,2020-03-29,0.03,
Poland,POL,2020-04-05,0.43,
Poland,POL,2020-04-12,2.46,
Poland,POL,2020-04-19,7.59,
Poland,POL,2020-04-26,1.65,
Poland,POL,2020-05-03,4.47,
Poland,POL,2020-05-10,4.06,
Poland,POL,2020-05-17,5.46,
Poland,POL,2020-05-24,3.87,
Poland,POL,2020-05-31,5.44,
Poland,POL,2020-06-07,8.35,
Poland,POL,2020-06-14,7.59,
Poland,POL,2020-06-21,3.26,
Poland,POL,2020-06-28,5.29,
Poland,POL,2020-07-05,9.11,
Poland,POL,2020-07-12,4.45,
Poland,POL,2020-07-19,6.22,
Poland,POL,2020-07-26,3.36,
Poland,POL,2020-08-02,8.01,
Poland,POL,2020-08-09,10.87,
Poland,POL,2020-08-16,15.17,
Poland,POL,2020-08-23,16.01,
Poland,POL,2020-08-30,4.33,
Poland,POL,2020-09-06,7.87,
Poland,POL,2020-09-13,10.97,
Poland,POL,2020-09-20,14.27,
Poland,POL,2020-09-27,10.82,
Poland,POL,2020-10-04,10.43,
Poland,POL,2020-10-11,21.37,
Poland,POL,2020-10-18,32.93,
Poland,POL,2020-10-25,62.7,
Poland,POL,2020-11-01,94.04,
Poland,POL,2020-11-08,116.68,
Poland,POL,2020-11-15,107.31,
Poland,POL,2020-11-22,94.25,
Poland,POL,2020-11-29,77.72,
Poland,POL,2020-12-06,64.83,
Poland,POL,2020-12-13,53.26,
Poland,POL,2020-12-20,45.62,
Poland,POL,2020-12-27,46.46,
Poland,POL,2021-01-03,42.2,
Poland,POL,2021-01-10,34.88,
Poland,POL,2021-01-17,28.87,
Poland,POL,2021-01-24,29.01,
Poland,POL,2021-01-31,20.59,
Poland,POL,2021-02-07,11.38,
Poland,POL,2021-02-14,12.53,
Poland,POL,2021-02-21,13.94,
Poland,POL,2021-02-28,12.55,
Poland,POL,2021-03-07,15.55,
Poland,POL,2021-03-14,25.48,
Poland,POL,2021-03-21,37.48,
Poland,POL,2021-03-28,52.27,
Poland,POL,2021-04-04,69.77,
Poland,POL,2021-04-11,73.35,
Poland,POL,2021-04-18,63.86,
Poland,POL,2021-04-25,57.64,
Poland,POL,2021-05-02,45.37,
Poland,POL,2021-05-09,35.78,
Poland,POL,2021-05-16,32.83,
Poland,POL,2021-05-23,21.08,
Poland,POL,2021-05-30,13.21,
Poland,POL,2021-06-06,12.66,
Poland,POL,2021-06-13,12.9,
Poland,POL,2021-06-20,15.93,
Poland,POL,2021-06-27,16.6,
Poland,POL,2021-07-04,7.55,
Poland,POL,2021-07-11,9.07,
Poland,POL,2021-07-18,12.49,
Poland,POL,2021-07-25,3.96,
Poland,POL,2021-08-01,6.75,
Poland,POL,2021-08-08,2.4,
Poland,POL,2021-08-15,5.56,
Poland,POL,2021-08-22,5.69,
Poland,POL,2021-08-29,7.88,
Poland,POL,2021-09-05,2.67,
Poland,POL,2021-09-12,13.6,
Poland,POL,2021-09-19,11.4,
Poland,POL,2021-09-26,10.82,
Poland,POL,2021-10-03,5.51,
Poland,POL,2021-10-10,1.02,
Portugal,PRT,2020-01-05,-10.18,
Portugal,PRT,2020-01-12,-5.13,
Portugal,PRT,2020-01-19,-3.03,
Portugal,PRT,2020-01-26,-5.48,
Portugal,PRT,2020-02-02,0.16,
Portugal,PRT,2020-02-09,-5.93,
Portugal,PRT,2020-02-16,-13.41,
Portugal,PRT,2020-02-23,-5.86,
Portugal,PRT,2020-03-01,-6.26,
Portugal,PRT,2020-03-08,-6.69,
Portugal,PRT,2020-03-15,3.8,
Portugal,PRT,2020-03-22,10.29,
Portugal,PRT,2020-03-29,17.75,
Portugal,PRT,2020-04-05,21.45,
Portugal,PRT,2020-04-12,23.77,
Portugal,PRT,2020-04-19,18.93,
Portugal,PRT,2020-04-26,16.2,
Portugal,PRT,2020-05-03,10.05,
Portugal,PRT,2020-05-10,13.14,
Portugal,PRT,2020-05-17,5.05,
Portugal,PRT,2020-05-24,7.98,
Portugal,PRT,2020-05-31,21.83,
Portugal,PRT,2020-06-07,7.64,
Portugal,PRT,2020-06-14,-0.19,
Portugal,PRT,2020-06-21,-2.22,
Portugal,PRT,2020-06-28,14.54,
Portugal,PRT,2020-07-05,13.83,
Portugal,PRT,2020-07-12,21.28,
Portugal,PRT,2020-07-19,44.47,
Portugal,PRT,2020-07-26,31.57,
Portugal,PRT,2020-08-02,16.59,
Portugal,PRT,2020-08-09,7.93,
Portugal,PRT,2020-08-16,6.58,
Portugal,PRT,2020-08-23,5.29,
Portugal,PRT,2020-08-30,15.95,
Portugal,PRT,2020-09-06,11.82,
Portugal,PRT,2020-09-13,25.27,
Portugal,PRT,2020-09-20,16.9,
Portugal,PRT,2020-09-27,1.58,
Portugal,PRT,2020-10-04,12.06,
Portugal,PRT,2020-10-11,15.43,
Portugal,PRT,2020-10-18,14.18,
Portugal,PRT,2020-10-25,12.39,
Portugal,PRT,2020-11-01,24.68,
Portugal,PRT,2020-11-08,26.32,
Portugal,PRT,2020-11-15,31.8,
Portugal,PRT,2020-11-22,27.87,
Portugal,PRT,2020-11-29,22.7,
Portugal,PRT,2020-12-06,27.26,
Portugal,PRT,2020-12-13,32.83,
Portugal,PRT,2020-12-20,21.84,
Portugal,PRT,2020-12-27,9.99,
Portugal,PRT,2021-01-03,24.09,
Portugal,PRT,2021-01-10,37.27,
Portugal,PRT,2021-01-17,64.46,
Portugal,PRT,2021-01-24,76.45,
Portugal,PRT,2021-01-31,70.5,
Portugal,PRT,2021-02-07,47.87,
Portugal,PRT,2021-02-14,28.18,
Portugal,PRT,2021-02-21,8.23,
Portugal,PRT,2021-02-28,1.12,
Portugal,PRT,2021-03-07,-4.43,
Portugal,PRT,2021-03-14,-8.57,
Portugal,PRT,2021-03-21,-7.13,
Portugal,PRT,2021-03-28,-7.07,
Portugal,PRT,2021-04-04,-1.28,
Portugal,PRT,2021-04-11,-8.61,
Portugal,PRT,2021-04-18,-6.78,
Portugal,PRT,2021-04-25,-4.62,
Portugal,PRT,2021-05-02,-4.82,
Portugal,PRT,2021-05-09,3.47,
Portugal,PRT,2021-05-16,-0.35,
Portugal,PRT,2021-05-23,-6.09,
Portugal,PRT,2021-05-30,4.12,
Portugal,PRT,2021-06-06,-1.66,
Portugal,PRT,2021-06-13,3.6,
Portugal,PRT,2021-06-20,5.95,
Portugal,PRT,2021-06-27,-6.5,
Portugal,PRT,2021-07-04,5.52,
Portugal,PRT,2021-07-11,7.81,
